,C1,C2,G
2017-06-01,119.05959885278725,101.04725987382571,99.39662359799162
2017-07-01,152.0476588198307,33.49786298246113,15.096180932502369
2017-08-01,138.80938037920228,25.51128905474204,16.07013283136443
2017-09-01,64.44882365682473,46.98813574338893,15.312902711619861
2017-10-01,52.917525840986585,21.74061255845215,74.90419257190167
2017-11-01,30.073075381591536,32.710684057569594,86.475748812081
2017-12-01,42.0133403064113,57.56003272914372,97.49225872450435
2018-01-01,52.67461517510762,45.79188475328844,119.16267434224312
2018-02-01,69.77609957472748,54.93889892556179,122.74886483395257
2018-03-01,79.0639705875206,32.36379335829858,103.66904688364995
2018-04-01,74.86772926623077,74.12649029989801,98.27879857102879
2018-05-01,152.21463251465886,121.2894221061366,164.19712768489305
2018-06-01,113.19611081047164,37.66274333893278,37.24392664851258
2018-07-01,147.50405940433288,24.038440730979,14.437150610640467
2018-08-01,127.9821506365261,22.03940429409454,10.571295017944516
2018-09-01,55.95351093956787,44.107359427436485,7.356480539674492
2018-10-01,32.44435914659353,18.910791065410198,39.25860609587057
2018-11-01,22.81239725204539,8.706740275754091,36.25119753399337
2018-12-01,28.722770862777004,36.09370227441426,84.41632253288944
2019-01-01,49.87337356830978,34.82818014275246,95.84354013099998
2019-02-01,55.41137538461528,30.70989311028264,80.59829472540717
2019-03-01,62.72193905967165,18.62073736225643,81.02537846647043
2019-04-01,55.331302098184324,78.15847052630566,129.723327743198
2019-05-01,59.24526753333042,49.01762416143621,31.89628821839477
2019-06-01,100.04162161239645,22.17179619870528,16.2124329724037
2019-07-01,126.61533821852662,12.1650986219047,4.152508355086984
2019-08-01,110.90786077952887,17.93391523957569,7.742595163265521
2019-09-01,44.114864916348374,33.830599076415226,11.499333441984115
2019-10-01,28.10303770058369,16.840479106608544,28.397990903513616
2019-11-01,18.02656971233268,7.272372337780204,22.82668580702431
2019-12-01,22.200747683544563,16.384477619248692,42.02848402983743
2020-01-01,42.20324134472591,35.85468002378797,100.35661700334623
2020-02-01,62.75509344749512,70.39597336246793,142.02367934128827
2020-03-01,64.86515353037132,35.91871234076821,86.75124220283021
2020-04-01,71.1812539928118,67.74437897992271,76.37521654690734
2020-05-01,55.53172544040085,76.40603888158228,44.966942931303755
2020-06-01,79.39297501361439,47.40954670257999,15.81265471445514
2020-07-01,135.07625132808417,19.69758960854972,15.676946718199936
2020-08-01,129.06625914742696,18.235080603563542,13.313563521609794
2020-09-01,56.161658554615535,45.20660290843024,14.850140296736944
2020-10-01,33.68114202202532,20.154038045325187,38.17358566740035
2020-11-01,23.935289187286124,18.956938549368445,66.93230297796846
2020-12-01,35.782652581123116,26.165485049434107,67.15106629718318
2021-01-01,58.16913769217236,57.96181471912106,139.3990719278083
2021-02-01,65.49821992073925,33.90072600705262,100.29218229009595
2021-03-01,81.7334069774274,34.806337699815,108.99928612516767
2021-04-01,79.18576358778314,62.1010345796233,79.69835603083042
2021-05-01,71.00431237009794,82.5086594293948,57.52307165434175
2021-06-01,102.13050819559321,50.99290014903658,40.26441786178689
2021-07-01,151.5750330776656,21.292612851014578,24.153156898789653
2021-08-01,117.34268532503968,26.010597148008245,13.808606297910998
2021-09-01,55.973478342709186,40.86316065135125,15.233374514647315
2021-10-01,32.86995654108562,18.44953451572936,33.756733625298594
2021-11-01,26.984962990503035,51.757859610590494,106.40958761965285
2021-12-01,35.21599867692748,46.19974973843387,77.60957309495377
2022-01-01,39.35341972999649,29.487764732045193,62.20931732537879
2022-02-01,44.639419184249995,37.46801716964169,79.96868124809713
2022-03-01,43.92654483554615,61.95759955876953,98.2868691641398
2022-04-01,61.597383039599535,60.16783644372461,81.79052091106048
2022-05-01,84.33852032191822,68.45785837125757,66.18856744113813
2022-06-01,135.31920619438586,67.48331963946619,90.8130971838166
2022-07-01,123.52081001248094,33.81593434140798,30.94547776636029
2022-08-01,130.99088521166786,19.5321397807645,24.188408614948894
2022-09-01,59.59139246626906,43.61181865844929,16.475924541252745
2022-10-01,37.19044370341069,20.659116366452242,26.864176932677807
2022-11-01,55.49190154434005,7.223232751979435,86.36696665233985
2022-12-01,21.44008884505437,12.977784075118459,48.58829082016551
2023-01-01,29.77714421152998,31.92917580422803,82.5785322262518
2023-02-01,54.92866876929577,18.16661611973748,73.27050150510266
2023-03-01,53.30481617245834,13.409891947789543,57.987605019020684
2023-04-01,59.48155891628813,25.861159768776833,77.88386245639713
2023-05-01,50.79461444646833,123.83375732660295,94.85576483939823
2023-06-01,91.21673750047994,63.21511392648306,47.48891401430439
2023-07-01,141.70351850584512,20.246784063803254,16.93971291545263
2023-08-01,107.3678088172197,22.621998773212802,8.472741224108834
2023-09-01,42.07279979989683,41.95057771973021,9.31941330965134
2023-10-01,30.399997776569553,15.50440774117011,17.25085993119622
2023-11-01,19.818988774563444,14.11278604130998,45.16485650004257
2023-12-01,34.95130669388373,43.30986478747614,106.6493474904422
